"FECHA","TMAX","TMIN","NOMBRE"
"2032","  31.2","  12.5"," CORONEL PRINGLES AERO"
"1032","  37.2","  18.8"," CORONEL PRINGLES AERO"
"28022","  37.0","  13.2"," CORONEL PRINGLES AERO"
"27022","  30.9","   8.5"," CORONEL PRINGLES AERO"
"26022","  25.7","   8.0"," CORONEL PRINGLES AERO"
"25022","  31.2","  16.0"," CORONEL PRINGLES AERO"
"24022","  31.5","  14.7"," CORONEL PRINGLES AERO"
"23022","  32.0","  18.5"," CORONEL PRINGLES AERO"
"22022","  35.2","  14.0"," CORONEL PRINGLES AERO"
"21022","  32.6","   9.6"," CORONEL PRINGLES AERO"
"20022","  29.7","   9.5"," CORONEL PRINGLES AERO"
"19022","  27.0","   8.6"," CORONEL PRINGLES AERO"
"18022","  23.2","   4.7"," CORONEL PRINGLES AERO"
"17022","  13.4","   5.5"," CORONEL PRINGLES AERO"
"16022","  18.4","   8.8"," CORONEL PRINGLES AERO"
"15022","  28.6","   8.7"," CORONEL PRINGLES AERO"
"14022","  25.3","  15.4"," CORONEL PRINGLES AERO"
"13022","  30.7","  17.6"," CORONEL PRINGLES AERO"
"12022","  37.7","  20.0"," CORONEL PRINGLES AERO"
"11022","  37.2","  17.5"," CORONEL PRINGLES AERO"
"10022","  37.7","  17.8"," CORONEL PRINGLES AERO"
"9022","  35.2","  12.8"," CORONEL PRINGLES AERO"
"8022","  31.8","  16.6"," CORONEL PRINGLES AERO"
"7022","  34.0","  17.6"," CORONEL PRINGLES AERO"
"6022","  32.4","  15.9"," CORONEL PRINGLES AERO"
"5022","  33.9","  14.2"," CORONEL PRINGLES AERO"
"4022","  31.5","  11.7"," CORONEL PRINGLES AERO"
"3022","  29.2","  14.5"," CORONEL PRINGLES AERO"
"2022","  27.8","  16.5"," CORONEL PRINGLES AERO"
"1022","  21.7","  17.0"," CORONEL PRINGLES AERO"
"31012","  28.4","  17.0"," CORONEL PRINGLES AERO"
"30012","  32.7","  15.5"," CORONEL PRINGLES AERO"
"29012","  33.8","  18.4"," CORONEL PRINGLES AERO"
"28012","  33.3","  14.4"," CORONEL PRINGLES AERO"
"27012","  32.7","  17.4"," CORONEL PRINGLES AERO"
"26012","  33.7","  16.0"," CORONEL PRINGLES AERO"
"25012","  29.7","   5.9"," CORONEL PRINGLES AERO"
"24012","  31.2","  16.4"," CORONEL PRINGLES AERO"
"23012","  31.7","  11.4"," CORONEL PRINGLES AERO"
"22012","  29.7","  16.8"," CORONEL PRINGLES AERO"
"21012","  29.7","  14.5"," CORONEL PRINGLES AERO"
"20012","  28.6","  19.0"," CORONEL PRINGLES AERO"
"19012","  33.7","  18.2"," CORONEL PRINGLES AERO"
"18012","  28.2","  17.8"," CORONEL PRINGLES AERO"
"17012","  26.2","  16.6"," CORONEL PRINGLES AERO"
"16012","  33.7","  12.0"," CORONEL PRINGLES AERO"
"15012","  28.7","  17.5"," CORONEL PRINGLES AERO"
"14012","  34.2","   9.5"," CORONEL PRINGLES AERO"
"13012","  28.5","  10.9"," CORONEL PRINGLES AERO"
"12012","  27.1","  11.5"," CORONEL PRINGLES AERO"
"11012","  27.8","  17.9"," CORONEL PRINGLES AERO"
"10012","  35.7","  16.5"," CORONEL PRINGLES AERO"
"9012","  35.2","  16.9"," CORONEL PRINGLES AERO"
"8012","  35.3","  17.3"," CORONEL PRINGLES AERO"
"7012","  36.9","  18.0"," CORONEL PRINGLES AERO"
"6012","  36.3","  18.0"," CORONEL PRINGLES AERO"
"5012","  36.0","  14.6"," CORONEL PRINGLES AERO"
"4012","  34.5","  11.0"," CORONEL PRINGLES AERO"
"3012","  28.0","  11.5"," CORONEL PRINGLES AERO"
"2012","  29.3","  12.5"," CORONEL PRINGLES AERO"
"1012","  26.6","  15.8"," CORONEL PRINGLES AERO"
"31122","  32.9","   9.6"," CORONEL PRINGLES AERO"
"30122","  35.7","  17.0"," CORONEL PRINGLES AERO"
"29122","  33.4","   7.5"," CORONEL PRINGLES AERO"
"28122","  26.8","  11.9"," CORONEL PRINGLES AERO"
"27122","  34.2","  17.0"," CORONEL PRINGLES AERO"
"26122","  31.7","   6.5"," CORONEL PRINGLES AERO"
"25122","  25.7","   6.5"," CORONEL PRINGLES AERO"
"24122","  21.7","  10.5"," CORONEL PRINGLES AERO"
"23122","  27.4","  15.6"," CORONEL PRINGLES AERO"
"22122","  33.7","  16.2"," CORONEL PRINGLES AERO"
"21122","  34.2","  18.2"," CORONEL PRINGLES AERO"
"20122","  33.2","  14.5"," CORONEL PRINGLES AERO"
"19122","  31.9","  14.0"," CORONEL PRINGLES AERO"
"18122","  31.7","  11.5"," CORONEL PRINGLES AERO"
"17122","  28.7","  10.5"," CORONEL PRINGLES AERO"
"16122","  27.2","   6.9"," CORONEL PRINGLES AERO"
"15122","  29.2","  10.0"," CORONEL PRINGLES AERO"
"14122","  37.8","  16.4"," CORONEL PRINGLES AERO"
"13122","  32.2","   7.9"," CORONEL PRINGLES AERO"
"12122","  22.3","   6.5"," CORONEL PRINGLES AERO"
"11122","  30.9","  15.2"," CORONEL PRINGLES AERO"
"10122","  35.0","  10.7"," CORONEL PRINGLES AERO"
"9122","  31.2","  20.0"," CORONEL PRINGLES AERO"
"8122","  33.2","  15.6"," CORONEL PRINGLES AERO"
"7122","  35.7","  11.7"," CORONEL PRINGLES AERO"
"6122","  33.4","  20.4"," CORONEL PRINGLES AERO"
"5122","  36.8","   9.0"," CORONEL PRINGLES AERO"
"4122","  31.6","  17.0"," CORONEL PRINGLES AERO"
"3122","  34.6","  13.9"," CORONEL PRINGLES AERO"
"2122","  31.7","   4.4"," CORONEL PRINGLES AERO"
"1122","  25.0","  11.4"," CORONEL PRINGLES AERO"
"30112","  24.3","  13.4"," CORONEL PRINGLES AERO"
"29112","  35.0","  18.4"," CORONEL PRINGLES AERO"
"28112","  33.9","  16.1"," CORONEL PRINGLES AERO"
"27112","  27.4","  18.0"," CORONEL PRINGLES AERO"
"26112","  30.0","  16.4"," CORONEL PRINGLES AERO"
"25112","  28.5","   5.7"," CORONEL PRINGLES AERO"
"24112","  23.5","  13.3"," CORONEL PRINGLES AERO"
"23112","  30.2","  16.2"," CORONEL PRINGLES AERO"
"22112","  26.5","   2.6"," CORONEL PRINGLES AERO"
"21112","  22.8","   9.7"," CORONEL PRINGLES AERO"
"20112","  21.7","  12.5"," CORONEL PRINGLES AERO"
"19112","  31.2","  13.5"," CORONEL PRINGLES AERO"
"18112","  22.3","  15.0"," CORONEL PRINGLES AERO"
"17112","  27.9","  12.5"," CORONEL PRINGLES AERO"
"16112","  30.7","  14.4"," CORONEL PRINGLES AERO"
"15112","  28.8","   8.5"," CORONEL PRINGLES AERO"
"14112","  23.0","  12.0"," CORONEL PRINGLES AERO"
"13112","  16.9","  13.4"," CORONEL PRINGLES AERO"
"12112","  20.7","   9.2"," CORONEL PRINGLES AERO"
"11112","  25.0","  10.0"," CORONEL PRINGLES AERO"
"10112","  27.8","  12.0"," CORONEL PRINGLES AERO"
"9112","  28.1","  13.0"," CORONEL PRINGLES AERO"
"8112","  28.5","  12.1"," CORONEL PRINGLES AERO"
"7112","  27.7","  11.5"," CORONEL PRINGLES AERO"
"6112","  26.7","  11.5"," CORONEL PRINGLES AERO"
"5112","  25.2","   9.0"," CORONEL PRINGLES AERO"
"4112","  26.2","   7.0"," CORONEL PRINGLES AERO"
"3112","  27.2","   7.4"," CORONEL PRINGLES AERO"
"2112","  26.7","   9.1"," CORONEL PRINGLES AERO"
"1112","  23.7","   1.0"," CORONEL PRINGLES AERO"
"31102","  17.7","   3.3"," CORONEL PRINGLES AERO"
"30102","  15.6","   5.9"," CORONEL PRINGLES AERO"
"29102","  20.9","  10.4"," CORONEL SUAREZ AERO"
"28102","  26.9","   8.0"," CORONEL SUAREZ AERO"
"27102","  26.4","  10.8"," CORONEL SUAREZ AERO"
"26102","  24.2","   7.4"," CORONEL SUAREZ AERO"
"25102","  21.6","   3.5"," CORONEL SUAREZ AERO"
"24102","  18.1","   8.8"," CORONEL SUAREZ AERO"
"23102","  17.7","  11.5"," CORONEL SUAREZ AERO"
"22102","  23.6","  13.6"," CORONEL SUAREZ AERO"
"21102","  23.0","  11.0"," CORONEL SUAREZ AERO"
"20102","  23.8","   6.5"," CORONEL SUAREZ AERO"
"19102","  20.8","   8.4"," CORONEL SUAREZ AERO"
"18102","  22.0","   2.9"," CORONEL SUAREZ AERO"
"17102","  19.4","   2.0"," CORONEL SUAREZ AERO"
"16102","  22.0","  11.0"," CORONEL SUAREZ AERO"
"15102","  24.4","   7.0"," CORONEL SUAREZ AERO"
"14102","  22.5","   6.2"," CORONEL SUAREZ AERO"
"13102","  20.8","   3.7"," CORONEL SUAREZ AERO"
"12102","  17.8","  -2.1"," CORONEL SUAREZ AERO"
"11102","  13.7","   3.5"," CORONEL SUAREZ AERO"
"10102","  22.8","  10.3"," CORONEL SUAREZ AERO"
"9102","  25.6","   0.5"," CORONEL SUAREZ AERO"
"8102","  24.1","   2.7"," CORONEL SUAREZ AERO"
"7102","  20.7","  -1.3"," CORONEL SUAREZ AERO"
"6102","  20.1","   4.5"," CORONEL SUAREZ AERO"
"5102","  21.2","   1.6"," CORONEL SUAREZ AERO"
"4102","  19.0","   5.4"," CORONEL SUAREZ AERO"
"3102","  14.8","   9.9"," CORONEL SUAREZ AERO"
"2102","  21.1","   5.7"," CORONEL SUAREZ AERO"
"1102","  23.0","  -1.5"," CORONEL SUAREZ AERO"
"30092","  18.2","  -3.5"," CORONEL SUAREZ AERO"
"29092","  13.9","   3.2"," CORONEL SUAREZ AERO"
"28092","  19.3","   3.4"," CORONEL SUAREZ AERO"
"27092","  20.7","   0.4"," CORONEL SUAREZ AERO"
"26092","  17.8","   6.9"," CORONEL SUAREZ AERO"
"25092","  15.3","   2.9"," CORONEL SUAREZ AERO"
"24092","  16.5","   5.0"," CORONEL SUAREZ AERO"
"23092","  14.6","   7.0"," CORONEL SUAREZ AERO"
"22092","  15.0","   5.8"," CORONEL SUAREZ AERO"
"21092","  21.5","  12.0"," CORONEL SUAREZ AERO"
"20092","  17.7","   2.4"," CORONEL SUAREZ AERO"
"19092","  14.8","   0.4"," CORONEL SUAREZ AERO"
"18092","  15.8","  -1.3"," CORONEL SUAREZ AERO"
"17092","  17.1","   5.8"," CORONEL SUAREZ AERO"
"16092","  18.7","   8.4"," CORONEL SUAREZ AERO"
"15092","  24.1","   4.0"," CORONEL SUAREZ AERO"
"14092","  16.0","   2.8"," CORONEL SUAREZ AERO"
"13092","  17.7","  -0.6"," CORONEL SUAREZ AERO"
"12092","  15.1","  -0.1"," CORONEL SUAREZ AERO"
"11092","  15.8","   7.4"," CORONEL SUAREZ AERO"
"10092","  15.6","   7.2"," CORONEL SUAREZ AERO"
"9092","  18.7","   1.3"," CORONEL SUAREZ AERO"
"8092","  17.3","   0.4"," CORONEL SUAREZ AERO"
"7092","  12.8","   5.5"," CORONEL SUAREZ AERO"
"6092","  10.0","   4.8"," CORONEL SUAREZ AERO"
"5092","  11.8","   2.3"," CORONEL SUAREZ AERO"
"4092","  13.1","   1.5"," CORONEL SUAREZ AERO"
"3092","  13.5","   2.9"," CORONEL SUAREZ AERO"
"2092","  13.9","   2.7"," CORONEL SUAREZ AERO"
"1092","  17.3","   1.6"," CORONEL SUAREZ AERO"
"31082","  15.8","  -0.1"," CORONEL SUAREZ AERO"
"30082","  16.9","   5.0"," CORONEL SUAREZ AERO"
"29082","  18.5","   4.2"," CORONEL SUAREZ AERO"
"28082","  16.9","   2.2"," CORONEL SUAREZ AERO"
"27082","  15.6","  -4.6"," CORONEL SUAREZ AERO"
"26082","  13.9","  -5.6"," CORONEL SUAREZ AERO"
"25082","  13.3","  -3.6"," CORONEL SUAREZ AERO"
"24082","  13.4","  -1.2"," CORONEL SUAREZ AERO"
"23082","  14.0","   5.0"," CORONEL SUAREZ AERO"
"22082","  12.2","   8.0"," CORONEL SUAREZ AERO"
"21082","  11.2","   4.0"," CORONEL SUAREZ AERO"
"20082","  11.2","   2.6"," CORONEL SUAREZ AERO"
"19082","   8.7","  -0.4"," CORONEL SUAREZ AERO"
"18082","  11.5","   4.4"," CORONEL SUAREZ AERO"
"17082","  10.6","   6.7"," CORONEL SUAREZ AERO"
"16082","  12.5","   7.0"," CORONEL SUAREZ AERO"
"15082","  16.4","   6.0"," CORONEL SUAREZ AERO"
"14082","  24.3","   2.7"," CORONEL SUAREZ AERO"
"13082","  19.0","  -2.4"," CORONEL SUAREZ AERO"
"12082","  10.9","  -2.9"," CORONEL SUAREZ AERO"
"11082","  12.5","   3.2"," CORONEL SUAREZ AERO"
"10082","  12.0","   7.4"," CORONEL SUAREZ AERO"
"9082","  15.9","  -1.0"," CORONEL SUAREZ AERO"
"8082","  10.6","  -2.5"," CORONEL SUAREZ AERO"
"7082","  10.4","  -0.2"," CORONEL SUAREZ AERO"
"6082","  20.6","   1.4"," CORONEL SUAREZ AERO"
"5082","  16.9","  -3.5"," CORONEL SUAREZ AERO"
"4082","  16.3","  -2.0"," CORONEL SUAREZ AERO"
"3082","  13.4","  -4.2"," CORONEL SUAREZ AERO"
"2082","  17.0","   4.6"," CORONEL SUAREZ AERO"
"1082","  23.9","   8.0"," CORONEL SUAREZ AERO"
"31072","  18.0","   2.6"," CORONEL SUAREZ AERO"
"30072","  22.8","   4.1"," CORONEL SUAREZ AERO"
"29072","  20.4","   4.0"," CORONEL SUAREZ AERO"
"28072","  13.0","   2.2"," CORONEL SUAREZ AERO"
"27072","   5.9","  -2.1"," CORONEL SUAREZ AERO"
"26072","  11.8","   3.5"," CORONEL SUAREZ AERO"
"25072","  10.2","   0.3"," CORONEL SUAREZ AERO"
"24072","   8.9","   3.2"," CORONEL SUAREZ AERO"
"23072","  10.0","   3.7"," CORONEL SUAREZ AERO"
"22072","  17.0","   2.2"," CORONEL SUAREZ AERO"
"21072","  15.6","   5.5"," CORONEL SUAREZ AERO"
"20072","  15.0","   0.4"," CORONEL SUAREZ AERO"
"19072","  11.4","   0.8"," CORONEL SUAREZ AERO"
"18072","  10.1","  -4.2"," CORONEL SUAREZ AERO"
"17072","   8.7","  -2.6"," CORONEL SUAREZ AERO"
"16072","   9.6","  -2.0"," CORONEL SUAREZ AERO"
"15072","  11.4","   0.0"," CORONEL SUAREZ AERO"
"14072","   9.2","  -0.2"," CORONEL SUAREZ AERO"
"13072","   8.6","  -1.3"," CORONEL SUAREZ AERO"
"12072","   8.7","   3.4"," CORONEL SUAREZ AERO"
"11072","   5.4","  -1.6"," CORONEL SUAREZ AERO"
"10072","  12.4","   2.7"," CORONEL SUAREZ AERO"
"9072","  13.8","   7.4"," CORONEL SUAREZ AERO"
"8072","  10.6","   5.1"," CORONEL SUAREZ AERO"
"7072","  12.2","  -1.1"," CORONEL SUAREZ AERO"
"6072","  13.9","   3.8"," CORONEL SUAREZ AERO"
"5072","  13.1","   2.9"," CORONEL SUAREZ AERO"
"4072","  14.5","   9.4"," CORONEL SUAREZ AERO"
"3072","  14.2","   4.3"," CORONEL SUAREZ AERO"
"2072","  12.7","   7.0"," CORONEL SUAREZ AERO"
"1072","  15.4","  -0.7"," CORONEL SUAREZ AERO"
"30062","  13.4","  -2.0"," CORONEL SUAREZ AERO"
"29062","  11.5","  -0.5"," CORONEL SUAREZ AERO"
"28062","  11.7","   1.5"," CORONEL SUAREZ AERO"
"27062","  12.4","   2.9"," CORONEL SUAREZ AERO"
"26062","  15.8","   4.0"," CORONEL SUAREZ AERO"
"25062","  14.6","   5.3"," CORONEL SUAREZ AERO"
"24062","  12.5","   8.9"," CORONEL SUAREZ AERO"
"23062","  11.6","   6.3"," CORONEL SUAREZ AERO"
"22062","  12.7","   2.0"," CORONEL SUAREZ AERO"
"21062","  11.0","   2.5"," CORONEL SUAREZ AERO"
"20062","  11.5","   5.5"," CORONEL SUAREZ AERO"
"19062","   7.8","   3.6"," CORONEL SUAREZ AERO"
"18062","  11.7","  -5.0"," CORONEL SUAREZ AERO"
"17062","  10.2","  -3.6"," CORONEL SUAREZ AERO"
"16062","  11.7","  -1.7"," CORONEL SUAREZ AERO"
"15062","  14.7","  -2.3"," CORONEL SUAREZ AERO"
"14062","  14.6","  -4.0"," CORONEL SUAREZ AERO"
"13062","  13.0","  -5.3"," CORONEL SUAREZ AERO"
"12062","  11.9","  -3.8"," CORONEL SUAREZ AERO"
"11062","   9.2","  -3.7"," CORONEL SUAREZ AERO"
"10062","  10.4","   1.4"," CORONEL SUAREZ AERO"
"9062","  17.5","   5.2"," CORONEL SUAREZ AERO"
"8062","  22.3","   6.1"," CORONEL SUAREZ AERO"
"7062","  18.4","   0.9"," CORONEL SUAREZ AERO"
"6062","  16.2","   6.0"," CORONEL SUAREZ AERO"
"5062","  15.0","  -2.0"," CORONEL SUAREZ AERO"
"4062","  13.6","   2.6"," CORONEL SUAREZ AERO"
"3062","  17.9","   1.5"," CORONEL SUAREZ AERO"
"2062","  19.6","  11.0"," CORONEL SUAREZ AERO"
"1062","  20.9","   3.6"," CORONEL SUAREZ AERO"
"31052","  18.4","   6.0"," CORONEL SUAREZ AERO"
"30052","  15.0","   5.6"," CORONEL SUAREZ AERO"
"29052","  12.8","  -1.0"," CORONEL SUAREZ AERO"
"28052","  10.6","  -5.5"," CORONEL SUAREZ AERO"
"27052","  10.3","   0.6"," CORONEL SUAREZ AERO"
"26052","  16.0","   7.2"," CORONEL SUAREZ AERO"
"25052","  15.9","   7.7"," CORONEL SUAREZ AERO"
"24052","  15.8","   9.6"," CORONEL SUAREZ AERO"
"23052","  17.6","   5.0"," CORONEL SUAREZ AERO"
"22052","  17.9","  10.4"," CORONEL SUAREZ AERO"
"21052","  13.3","   2.3"," CORONEL SUAREZ AERO"
"20052","  12.9","  -1.0"," CORONEL SUAREZ AERO"
"19052","  17.8","   5.4"," CORONEL SUAREZ AERO"
"18052","  18.9","   6.5"," CORONEL SUAREZ AERO"
"17052","  19.9","  13.4"," CORONEL SUAREZ AERO"
"16052","  25.3","   9.0"," CORONEL SUAREZ AERO"
"15052","  27.2","   4.2"," CORONEL SUAREZ AERO"
"14052","  26.5","   5.1"," CORONEL SUAREZ AERO"
"13052","  21.4","   3.6"," CORONEL SUAREZ AERO"
"12052","  20.4","   7.2"," CORONEL SUAREZ AERO"
"11052","  16.9","   4.0"," CORONEL SUAREZ AERO"
"10052","  16.4","   2.0"," CORONEL SUAREZ AERO"
"9052","  17.6","   2.9"," CORONEL SUAREZ AERO"
"8052","  15.9","   5.2"," CORONEL SUAREZ AERO"
"7052","  21.0","   8.6"," CORONEL SUAREZ AERO"
"6052","  15.5","   3.0"," CORONEL SUAREZ AERO"
"5052","  22.0","   1.2"," CORONEL SUAREZ AERO"
"4052","  21.3","   0.5"," CORONEL SUAREZ AERO"
"3052","  20.0","  -0.8"," CORONEL SUAREZ AERO"
"2052","  18.2","  -0.8"," CORONEL SUAREZ AERO"
"1052","  15.0","   1.5"," CORONEL SUAREZ AERO"
"30042","  18.6","   8.9"," CORONEL SUAREZ AERO"
"29042","  25.6","  11.7"," CORONEL SUAREZ AERO"
"28042","  28.2","   8.0"," CORONEL SUAREZ AERO"
"27042","  24.7","   4.7"," CORONEL SUAREZ AERO"
"26042","  26.1","   7.9"," CORONEL SUAREZ AERO"
"25042","  23.4","   6.0"," CORONEL SUAREZ AERO"
"24042","  22.5","   4.4"," CORONEL SUAREZ AERO"
"23042","  20.6","   4.4"," CORONEL SUAREZ AERO"
"22042","  18.4","   9.1"," CORONEL SUAREZ AERO"
"21042","  18.6","   6.9"," CORONEL SUAREZ AERO"
"20042","  25.8","   5.6"," CORONEL SUAREZ AERO"
"19042","  18.7","  10.4"," CORONEL SUAREZ AERO"
"18042","  16.4","   4.5"," CORONEL SUAREZ AERO"
"17042","  19.4","   8.3"," CORONEL SUAREZ AERO"
"16042","  19.4","   4.0"," CORONEL SUAREZ AERO"
"15042","  17.8","   8.5"," CORONEL SUAREZ AERO"
"14042","  17.0","  -1.4"," CORONEL SUAREZ AERO"
"13042","  14.7","  -0.5"," CORONEL SUAREZ AERO"
"12042","  17.8","   8.4"," CORONEL SUAREZ AERO"
"11042","  22.7","  12.8"," CORONEL SUAREZ AERO"
"10042","  20.3","  13.5"," CORONEL SUAREZ AERO"
"9042","  29.1","  11.7"," CORONEL SUAREZ AERO"
"8042","  27.8","  10.5"," CORONEL SUAREZ AERO"
"7042","  26.2","  12.6"," CORONEL SUAREZ AERO"
"6042","  24.9","  13.1"," CORONEL SUAREZ AERO"
"5042","  23.8","  11.4"," CORONEL SUAREZ AERO"
"4042","  23.0","  14.1"," CORONEL SUAREZ AERO"
"3042","  25.5","  10.4"," CORONEL SUAREZ AERO"
"2042","  25.6","   7.3"," CORONEL SUAREZ AERO"
"1042","  20.9","   2.1"," CORONEL SUAREZ AERO"
"31032","  17.4","   7.6"," CORONEL SUAREZ AERO"
"30032","  20.5","   3.1"," CORONEL SUAREZ AERO"
"29032","  23.6","   8.9"," CORONEL SUAREZ AERO"
"28032","  28.1","  14.0"," CORONEL SUAREZ AERO"
"27032","  26.2","   7.5"," CORONEL SUAREZ AERO"
"26032","  21.0","   6.2"," CORONEL SUAREZ AERO"
"25032","  23.5","  14.5"," CORONEL SUAREZ AERO"
"24032","  22.6","  14.3"," CORONEL SUAREZ AERO"
"23032","  26.7","  16.1"," CORONEL SUAREZ AERO"
"22032","  25.5","  11.7"," CORONEL SUAREZ AERO"
"21032","  25.2","  12.6"," CORONEL SUAREZ AERO"
"20032","  25.0","  10.3"," CORONEL SUAREZ AERO"
"19032","  22.6","  15.0"," CORONEL SUAREZ AERO"
"18032","  18.0","  15.1"," CORONEL SUAREZ AERO"
"17032","  28.8","  18.0"," CORONEL SUAREZ AERO"
"16032","  31.3","  14.3"," CORONEL SUAREZ AERO"
"15032","  30.8","  20.9"," CORONEL SUAREZ AERO"
"14032","  26.4","  19.7"," CORONEL SUAREZ AERO"
"13032","  28.0","  21.0"," CORONEL SUAREZ AERO"
"12032","  34.8","  20.5"," CORONEL SUAREZ AERO"
"11032","  34.3","  18.1"," CORONEL SUAREZ AERO"
"10032","  27.3","  16.9"," CORONEL SUAREZ AERO"
"9032","  26.0","  14.5"," CORONEL SUAREZ AERO"
"8032","  27.7","  14.5"," CORONEL SUAREZ AERO"
"7032","  27.8","  19.0"," CORONEL SUAREZ AERO"
"6032","  37.0","  22.2"," CORONEL SUAREZ AERO"
"5032","  34.4","  13.4"," CORONEL SUAREZ AERO"
"4032","  30.2","  16.0"," CORONEL SUAREZ AERO"
"3032","  38.0","  11.4"," CORONEL SUAREZ AERO"
"2032","  34.0","  13.5"," CORONEL SUAREZ AERO"
"1032","  37.6","  18.9"," CORONEL SUAREZ AERO"
"28022","  37.2","  12.0"," CORONEL SUAREZ AERO"
"27022","  30.8","   7.4"," CORONEL SUAREZ AERO"
"26022","  26.7","   8.8"," CORONEL SUAREZ AERO"
"25022","  32.0","  12.4"," CORONEL SUAREZ AERO"
"24022","  32.2","  14.0"," CORONEL SUAREZ AERO"
"23022","  32.2","  17.3"," CORONEL SUAREZ AERO"
"22022","  35.5","  14.1"," CORONEL SUAREZ AERO"
"21022","  32.0","  11.1"," CORONEL SUAREZ AERO"
"20022","  30.1","   9.0"," CORONEL SUAREZ AERO"
"19022","  27.8","   6.0"," CORONEL SUAREZ AERO"
"18022","  24.0","   2.5"," CORONEL SUAREZ AERO"
"17022","  18.0","   6.0"," CORONEL SUAREZ AERO"
"16022","  21.1","  10.2"," CORONEL SUAREZ AERO"
"15022","  28.2","  10.2"," CORONEL SUAREZ AERO"
"14022","  26.1","  15.0"," CORONEL SUAREZ AERO"
"13022","  29.8","  16.7"," CORONEL SUAREZ AERO"
"12022","  36.3","  18.0"," CORONEL SUAREZ AERO"
"11022","  36.2","  20.0"," CORONEL SUAREZ AERO"
"10022","  36.9","  17.5"," CORONEL SUAREZ AERO"
"9022","  35.7","  15.7"," CORONEL SUAREZ AERO"
"8022","  35.0","  18.8"," CORONEL SUAREZ AERO"
"7022","  34.4","  16.9"," CORONEL SUAREZ AERO"
"6022","  32.2","  16.0"," CORONEL SUAREZ AERO"
"5022","  32.5","  14.5"," CORONEL SUAREZ AERO"
"4022","  32.2","  13.6"," CORONEL SUAREZ AERO"
"3022","  29.2","  14.1"," CORONEL SUAREZ AERO"
"2022","  27.7","  16.9"," CORONEL SUAREZ AERO"
"1022","  21.9","  17.6"," CORONEL SUAREZ AERO"
"31012","  31.6","  15.5"," CORONEL SUAREZ AERO"
"30012","  31.4","  15.3"," CORONEL SUAREZ AERO"
"29012","  32.9","  16.2"," CORONEL SUAREZ AERO"
"28012","  34.0","  15.7"," CORONEL SUAREZ AERO"
"27012","  33.1","  16.2"," CORONEL SUAREZ AERO"
"26012","  31.0","  19.2"," CORONEL SUAREZ AERO"
"25012","  28.9","   9.8"," CORONEL SUAREZ AERO"
"24012","  30.8","  18.3"," CORONEL SUAREZ AERO"
"23012","  30.8","  13.0"," CORONEL SUAREZ AERO"
"22012","  30.6","  16.0"," CORONEL SUAREZ AERO"
"21012","  29.6","  15.2"," CORONEL SUAREZ AERO"
"20012","  27.2","  19.7"," CORONEL SUAREZ AERO"
"19012","  32.4","  18.7"," CORONEL SUAREZ AERO"
"18012","  28.7","  18.4"," CORONEL SUAREZ AERO"
"17012","  28.1","  19.8"," CORONEL SUAREZ AERO"
"16012","  33.5","  13.8"," CORONEL SUAREZ AERO"
"15012","  28.6","  18.1"," CORONEL SUAREZ AERO"
"14012","  32.8","  11.8"," CORONEL SUAREZ AERO"
"13012","  28.0","  10.7"," CORONEL SUAREZ AERO"
"12012","  26.5","  11.8"," CORONEL SUAREZ AERO"
"11012","  27.1","  17.8"," CORONEL SUAREZ AERO"
"10012","  36.0","  17.5"," CORONEL SUAREZ AERO"
"9012","  37.0","  17.4"," CORONEL SUAREZ AERO"
"8012","  35.4","  17.6"," CORONEL SUAREZ AERO"
"7012","  36.5","  19.2"," CORONEL SUAREZ AERO"
"6012","  35.6","  18.0"," CORONEL SUAREZ AERO"
"5012","  34.5","  14.0"," CORONEL SUAREZ AERO"
"4012","  34.0","  11.0"," CORONEL SUAREZ AERO"
"3012","  28.3","  11.3"," CORONEL SUAREZ AERO"
"2012","  29.3","  10.8"," CORONEL SUAREZ AERO"
"1012","  27.5","  15.5"," CORONEL SUAREZ AERO"
"31122","  33.6","  12.7"," CORONEL SUAREZ AERO"
"30122","  36.7","  14.3"," CORONEL SUAREZ AERO"
"29122","  33.5","   8.2"," CORONEL SUAREZ AERO"
"28122","  28.3","  12.7"," CORONEL SUAREZ AERO"
"27122","  34.5","  14.5"," CORONEL SUAREZ AERO"
"26122","  31.3","   7.5"," CORONEL SUAREZ AERO"
"25122","  26.8","   3.7"," CORONEL SUAREZ AERO"
"24122","  22.3","  10.6"," CORONEL SUAREZ AERO"
"23122","  28.2","  16.7"," CORONEL SUAREZ AERO"
"22122","  33.3","  17.8"," CORONEL SUAREZ AERO"
"21122","  33.5","  18.9"," CORONEL SUAREZ AERO"
"20122","  33.1","  15.5"," CORONEL SUAREZ AERO"
"19122","  32.6","  14.6"," CORONEL SUAREZ AERO"
"18122","  30.6","  13.6"," CORONEL SUAREZ AERO"
"17122","  28.4","  11.4"," CORONEL SUAREZ AERO"
"16122","  26.7","  12.6"," CORONEL SUAREZ AERO"
"15122","  29.9","  12.0"," CORONEL SUAREZ AERO"
"14122","  36.3","  12.5"," CORONEL SUAREZ AERO"
"13122","  31.2","   7.4"," CORONEL SUAREZ AERO"
"12122","  24.0","   7.8"," CORONEL SUAREZ AERO"
"11122","  31.5","  15.3"," CORONEL SUAREZ AERO"
"10122","  35.0","  10.0"," CORONEL SUAREZ AERO"
"9122","  32.1","  16.9"," CORONEL SUAREZ AERO"
